Site,# of JS files,JavaScript Files,Full JavaScript Headers,Headers
,,"//www.thefreedictionary.com/_/tr.ashx?r=0.8890609340310143&andr=0&IE=0&IE11=false&Edge=false&sw=1600&sh=900&loc=https%3A%2F%2Fwww.thefreedictionary.com%2F&ref=&dw=1017&dh=6014&ww=1034&wh=708&IsApp=0&word=&Domain=thefreedictionary.com&PageLang=en&canonical=https%3A%2F%2Fwww.thefreedictionary.com&tab=1&isLogin=false&a=jw&isExtDomain=false&l=2+362+3094+0+278,6+20+5656+0+977",{},"{'Cache-Control': 'no-cache', 'Expires': '-1'}"
,,//img.tfd.com/hp/hp.js,{},"{'Cache-Control': 'max-age=1296000', 'Last-Modified': 'Thu, 25 Oct 2018 14:05:08 GMT'}"
,,https://apis.google.com/js/platform.js?onload=googleLoginLoad,"{'Content-Type': 'application/javascript; charset=utf-8', 'Cross-Origin-Resource-Policy': 'cross-origin', 'x-ua-compatible': 'IE=edge, chrome=1', 'Timing-Allow-Origin': '*', 'ETag': '""37d039998cc233dde2c047fc385532bd""', 'Access-Control-Allow-Origin': '*', 'Expires': 'Thu, 10 Sep 2020 00:06:57 GMT', 'Date': 'Thu, 10 Sep 2020 00:06:57 GMT', 'Cache-Control': 'private, max-age=1800, stale-while-revalidate=1800', 'P3P': 'CP=""This is not a P3P policy! See g.co/p3phelp for more info.""', 'Content-Security-Policy': ""script-src 'nonce-E43TUm+qm9TuBG7pZ9kCow' 'unsafe-inline' 'strict-dynamic' https: http: 'unsafe-eval';object-src 'none';base-uri 'self';report-uri /_/cspreport"", 'Strict-Transport-Security': 'max-age=31536000', 'Content-Encoding': 'gzip', 'Server': 'ESF', 'X-XSS-Protection': '0', 'X-Frame-Options': 'SAMEORIGIN', 'X-Content-Type-Options': 'nosniff', 'Set-Cookie': 'NID=204=eaZXG9bI-094vS0JGdmOL8AK36yxdG2WLPTG2iMahZvwFD-dZfq9BSBFBaPTzpJkgdRZfZP9yNxbJk3WKPk5Tdo8k_hck9YUjPKMPivoxXx0RaPF5_4HmTv5UC1tz8KudAz14FFEpHmBWB8Tu39oeF-f8cIqoHORZmNFpHY6O4E; expires=Fri, 12-Mar-2021 00:06:57 GMT; path=/; domain=.google.com; HttpOnly', 'Alt-Svc': 'h3-29="":443""; ma=2592000,h3-27="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-T050="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""', 'Transfer-Encoding': 'chunked'}","{'Expires': 'Thu, 10 Sep 2020 00:06:58 GMT', 'Cache-Control': 'private, max-age=1800, stale-while-revalidate=1800'}"
,,//secure.thefreedictionary.com/recentSearches.ashx?tab=1&r=1599696393107,{},"{'Cache-Control': 'no-cache', 'Expires': '-1'}"
,,//pagead2.googlesyndication.com/pagead/js/adsbygoogle.js,{},"{'Expires': 'Thu, 10 Sep 2020 00:06:59 GMT', 'Cache-Control': 'private, max-age=3600'}"
,,//img.tfd.com/ads.js,{},"{'Cache-Control': 'max-age=1296000', 'Last-Modified': 'Thu, 29 Mar 2018 15:15:14 GMT'}"
https://geeksforgeeks.org,40,,,
,,//cse.google.com/adsense/search/async-ads.js,{},"{'Expires': 'Thu, 10 Sep 2020 00:07:18 GMT', 'Cache-Control': 'private, max-age=3600'}"
,,https://cdn.jwplayer.com/libraries/AQP5aIG2.js,"{'Content-Type': 'text/javascript; charset=utf-8', 'Content-Length': '37205', 'Connection': 'keep-alive', 'Access-Control-Allow-Origin': '*', 'Cache-Control': 'max-age=150, max-stale=180', 'Content-Encoding': 'gzip', 'Date': 'Thu, 10 Sep 2020 00:05:02 GMT', 'Expires': 'Thu, 10 Sep 2020 00:05:00 GMT', 'Server': 'openresty', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 2c041f362a8f7666a0abb7b647a9db92.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA3-C3', 'X-Amz-Cf-Id': 'UUaA436Y6wLDKorxuvX7_Gx6acd8JqKTW6SldEv0gj3prCyFrE4lMw==', 'Age': '138'}","{'Cache-Control': 'max-age=150, max-stale=180', 'Expires': 'Thu, 10 Sep 2020 00:05:00 GMT'}"
,,https://cdn.perfdrive.com/aperture/aperture.js,"{'Server': 'nginx/1.18.0', 'Date': 'Wed, 09 Sep 2020 23:41:30 GMT', 'Content-Type': 'application/javascript', 'Last-Modified': 'Thu, 16 Jul 2020 11:44:40 GMT', 'Vary': 'Accept-Encoding', 'ETag': 'W/""5f103da8-a91b""', 'Content-Encoding': 'gzip', 'Via': '1.1 google', 'Content-Length': '13151', 'Age': '1551', 'Cache-Control': 'max-age=3600,public', 'Alt-Svc': 'clear'}","{'Last-Modified': 'Thu, 16 Jul 2020 11:44:40 GMT', 'Cache-Control': 'max-age=3600,public'}"
,,https://cdn.perfdrive.com/aperture/xray.js,"{'Server': 'nginx/1.18.0', 'Date': 'Thu, 10 Sep 2020 00:01:43 GMT', 'Content-Type': 'application/javascript', 'Last-Modified': 'Thu, 16 Jul 2020 11:44:41 GMT', 'Vary': 'Accept-Encoding', 'ETag': 'W/""5f103da9-861""', 'Content-Encoding': 'gzip', 'Via': '1.1 google', 'Cache-Control': 'max-age=3600,public', 'Content-Length': '820', 'Age': '339', 'Alt-Svc': 'clear'}","{'Last-Modified': 'Thu, 16 Jul 2020 11:44:41 GMT', 'Cache-Control': 'max-age=3600,public'}"
,,https://cse.google.com/cse.js?cx=009682134359037907028:tj6eafkv_be,"{'Content-Type': 'text/javascript; charset=ISO-8859-1', 'P3P': 'CP=""This is not a P3P policy! See g.co/p3phelp for more info.""', 'Content-Disposition': 'attachment; filename=""f.txt""', 'Content-Encoding': 'gzip', 'Date': 'Thu, 10 Sep 2020 00:07:23 GMT', 'Server': 'gws', 'Cache-Control': 'private', 'X-XSS-Protection': '0', 'X-Frame-Options': 'SAMEORIGIN', 'Expires': 'Thu, 10 Sep 2020 00:07:23 GMT', 'Set-Cookie': '1P_JAR=2020-09-10-00; expires=Sat, 10-Oct-2020 00:07:23 GMT; path=/; domain=.google.com; Secure, NID=204=RQJuYCdaPJBUbPNJ0MNWUOB0bR7fQ5SAQCXhulJFLYz9pcLrDMX9j1fEaxKRYNxW9yZqk9SMMYcJTHcSlTx4I5Hpqmv6EAV4K3Chr_qH-kHYi0JGo29HEPpjgfBmFDsLu8Iv6Ebwn6gxSPewVuIjI2kw0b-_Lu2h9EnfzQz75G4; expires=Fri, 12-Mar-2021 00:07:23 GMT; path=/; domain=.google.com; HttpOnly', 'Alt-Svc': 'h3-29="":443""; ma=2592000,h3-27="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-T050="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""', 'Transfer-Encoding': 'chunked'}","{'Cache-Control': 'private', 'Expires': 'Thu, 10 Sep 2020 00:07:23 GMT'}"
,,https://ssl.google-analytics.com/ga.js,"{'Strict-Transport-Security': 'max-age=10886400; includeSubDomains; preload', 'Date': 'Wed, 09 Sep 2020 22:30:28 GMT', 'Expires': 'Thu, 10 Sep 2020 00:30:28 GMT', 'Last-Modified': 'Wed, 19 Aug 2020 20:46:40 GMT', 'X-Content-Type-Options': 'nosniff', 'Content-Type': 'text/javascript', 'Vary': 'Accept-Encoding', 'Content-Encoding': 'gzip', 'Server': 'Golfe2', 'Content-Length': '17168', 'Cache-Control': 'public, max-age=7200', 'Age': '5816', 'Alt-Svc': 'h3-29="":443""; ma=2592000,h3-27="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-T050="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""'}","{'Expires': 'Thu, 10 Sep 2020 00:30:28 GMT', 'Last-Modified': 'Wed, 19 Aug 2020 20:46:40 GMT', 'Cache-Control': 'public, max-age=7200'}"
,,https://apis.google.com/js/platform.js,"{'Content-Type': 'application/javascript; charset=utf-8', 'Cross-Origin-Resource-Policy': 'cross-origin', 'x-ua-compatible': 'IE=edge, chrome=1', 'Timing-Allow-Origin': '*', 'ETag': '""81b6c5d10475fc4c0084a56d3b41af80""', 'Access-Control-Allow-Origin': '*', 'Expires': 'Thu, 10 Sep 2020 00:07:25 GMT', 'Date': 'Thu, 10 Sep 2020 00:07:25 GMT', 'Cache-Control': 'private, max-age=1800, stale-while-revalidate=1800', 'P3P': 'CP=""This is not a P3P policy! See g.co/p3phelp for more info.""', 'Content-Security-Policy': ""script-src 'nonce-4LFo4X9wLnhVTNIGshlI8w' 'unsafe-inline' 'strict-dynamic' https: http: 'unsafe-eval';object-src 'none';base-uri 'self';report-uri /_/cspreport"", 'Strict-Transport-Security': 'max-age=31536000', 'Content-Encoding': 'gzip', 'Server': 'ESF', 'X-XSS-Protection': '0', 'X-Frame-Options': 'SAMEORIGIN', 'X-Content-Type-Options': 'nosniff', 'Set-Cookie': 'NID=204=0dbfGRg9TXFYFCUwIklOO207_oVq5VhZKdGbueJFNWW2J3ZARcLD5SXOXYXph_Fg8r2nZmrFjoEZbvDQMDhhfuMRbP-YrJDUx5vL-9u35-lrY2ZgpDb519PJAkBCAhMPgdcs3gMRLwBjhqYXZnMfI9arJw-oZpuACVC-u_wW7rs; expires=Fri, 12-Mar-2021 00:07:25 GMT; path=/; domain=.google.com; HttpOnly', 'Alt-Svc': 'h3-29="":443""; ma=2592000,h3-27="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-T050="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""', 'Transfer-Encoding': 'chunked'}","{'Expires': 'Thu, 10 Sep 2020 00:07:26 GMT', 'Cache-Control': 'private, max-age=1800, stale-while-revalidate=1800'}"
,,//cdnjs.cloudflare.com/ajax/libs/require.js/2.1.14/require.min.js,{},"{'Cache-Control': 'public, max-age=30672000', 'Last-Modified': 'Mon, 04 May 2020 16:15:59 GMT', 'Expires': 'Tue, 31 Aug 2021 00:07:26 GMT'}"
,,https://www.geeksforgeeks.org/wp-includes/js/wp-emoji-release.min.js?ver=4.9.8,"{'Content-Type': 'application/javascript', 'Accept-Ranges': 'bytes', 'Access-Control-Allow-Credentials': 'true', 'Content-Encoding': 'gzip', 'ETag': '""2efa-57540b8db2fc7-gzip""', 'Last-Modified': 'Tue, 08 Sep 2020 11:44:34 GMT', 'Server': 'Akamai Resource Optimizer', 'Strict-Transport-Security': 'max-age=3600; includeSubDomains', 'X-Content-Type-Options': 'nosniff', 'X-Frame-Options': 'DENY', 'Content-Length': '3916', 'Cache-Control': 'public, must-revalidate, max-age=31405024', 'Date': 'Thu, 10 Sep 2020 00:07:27 GMT', 'Connection': 'keep-alive', 'Vary': 'Accept-Encoding', 'Server-Timing': 'cdn-cache; desc=HIT, edge; dur=799'}","{'Last-Modified': 'Tue, 08 Sep 2020 11:44:34 GMT', 'Cache-Control': 'public, must-revalidate, max-age=31405024'}"
,,https://code.jquery.com/jquery-3.1.1.min.js?ver=3.1.1,"{'Date': 'Thu, 10 Sep 2020 00:07:28 GMT', 'Connection': 'Keep-Alive', 'Content-Encoding': 'gzip', 'Content-Length': '30070', 'Content-Type': 'application/javascript; charset=utf-8', 'Last-Modified': 'Thu, 22 Sep 2016 22:32:34 GMT', 'Accept-Ranges': 'bytes', 'Server': 'nginx', 'ETag': 'W/""57e45c02-152b5""', 'Cache-Control': 'max-age=315360000, public', 'Access-Control-Allow-Origin': '*', 'Vary': 'Accept-Encoding', 'X-HW': '1599696448.dop046.mi1.t,1599696448.cds028.mi1.shn,1599696448.dop046.mi1.t,1599696448.cds052.mi1.c'}","{'Last-Modified': 'Thu, 22 Sep 2016 22:32:34 GMT', 'Cache-Control': 'max-age=315360000, public'}"
,,https://code.jquery.com/jquery-migrate-3.0.0.min.js?ver=3.0.0,"{'Date': 'Thu, 10 Sep 2020 00:07:29 GMT', 'Connection': 'Keep-Alive', 'Content-Encoding': 'gzip', 'Content-Length': '2713', 'Content-Type': 'application/javascript; charset=utf-8', 'Last-Modified': 'Thu, 09 Jun 2016 15:48:36 GMT', 'Accept-Ranges': 'bytes', 'Server': 'nginx', 'ETag': 'W/""57598fd4-1bab""', 'Cache-Control': 'max-age=315360000, public', 'Access-Control-Allow-Origin': '*', 'Vary': 'Accept-Encoding', 'X-HW': '1599696449.dop044.mi1.t,1599696449.cds028.mi1.shn,1599696449.cds028.mi1.c'}","{'Last-Modified': 'Thu, 09 Jun 2016 15:48:36 GMT', 'Cache-Control': 'max-age=315360000, public'}"
,,https://www.geeksforgeeks.org/wp-content/themes/iconic-one/js/gfg.min.js?ver=10.47,"{'Content-Type': 'application/javascript', 'Accept-Ranges': 'bytes', 'Access-Control-Allow-Credentials': 'true', 'Content-Encoding': 'gzip', 'ETag': '""1a7c1-5ad4d7ab9ef02-gzip""', 'Last-Modified': 'Thu, 20 Aug 2020 11:35:26 GMT', 'Server': 'Akamai Resource Optimizer', 'Strict-Transport-Security': 'max-age=3600; includeSubDomains', 'X-Content-Type-Options': 'nosniff', 'X-Frame-Options': 'DENY', 'Content-Length': '24479', 'Cache-Control': 'public, must-revalidate, max-age=29762832', 'Date': 'Thu, 10 Sep 2020 00:07:30 GMT', 'Connection': 'keep-alive', 'Vary': 'Accept-Encoding', 'Server-Timing': 'cdn-cache; desc=HIT, edge; dur=219'}","{'Last-Modified': 'Thu, 20 Aug 2020 11:35:26 GMT', 'Cache-Control': 'public, must-revalidate, max-age=29762831'}"
,,//cdn.adpushup.com/40792/adpushup.js,{},"{'Cache-Control': 'max-age=10800', 'Expires': 'Thu, 10 Sep 2020 03:07:31 GMT'}"
,,https://www.google.com/cse/static/element/26b8d00a7c7a0812/cse_element__en.js?usqp=CAI%3D,"{'Accept-Ranges': 'bytes', 'Vary': 'Accept-Encoding', 'Content-Encoding': 'gzip', 'Content-Type': 'text/javascript', 'Content-Length': '88400', 'Date': 'Wed, 09 Sep 2020 08:53:20 GMT', 'Expires': 'Thu, 09 Sep 2021 08:53:20 GMT', 'Last-Modified': 'Mon, 06 Jul 2020 13:27:13 GMT', 'X-Content-Type-Options': 'nosniff', 'Server': 'sffe', 'X-XSS-Protection': '0', 'Cache-Control': 'public, max-age=31536000', 'Age': '54853', 'Alt-Svc': 'h3-29="":443""; ma=2592000,h3-27="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-T050="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""'}","{'Expires': 'Thu, 09 Sep 2021 08:53:20 GMT', 'Last-Modified': 'Mon, 06 Jul 2020 13:27:13 GMT', 'Cache-Control': 'public, max-age=31536000'}"
,,//securepubads.g.doubleclick.net/tag/js/gpt.js,{},"{'Expires': 'Thu, 10 Sep 2020 00:07:35 GMT', 'Cache-Control': 'private, max-age=900, stale-while-revalidate=3600'}"
