Site,# of JS files,JavaScript Files,Full JavaScript Headers,Headers
,,https://s.aolcdn.com/ads/moatuac.js,"{'Content-Encoding': 'gzip', 'Age': '48221', 'Cache-Control': 'public,max-age=604800', 'Content-Type': 'application/javascript', 'Date': 'Sun, 06 Sep 2020 19:35:05 GMT', 'Etag': '""aa1bcd4eddd0b734f72d9fb7ef364d9e+gzip""', 'Last-Modified': 'Fri, 19 Apr 2019 19:06:06 GMT', 'Server': 'ECAcc (mic/9B04)', 'Vary': 'Accept-Encoding', 'x-amz-expiration': 'expiry-date=""Sun, 28 Oct 5881629 00:00:00 GMT"", rule-id=""oath-standard-lifecycle""', 'x-amz-id-2': 'mDdfp34WoeAMCJQq//qfd7/4K3vP6QCmns87eiN7K5Q7ncfXBfs9WNuojnovceZMQ/OEBL5xjnA=', 'x-amz-request-id': '3A80551FC09F010E', 'x-amz-server-side-encryption': 'AES256', 'x-amz-version-id': 'null', 'X-Cache': 'HIT', 'Content-Length': '91673'}","{'Cache-Control': 'public,max-age=604800', 'Last-Modified': 'Fri, 19 Apr 2019 19:06:06 GMT'}"
,,https://cambria.assets.huffpost.com/vendors~react-dom.8ca50c1354913aba0b0b.js,"{'Content-Encoding': 'gzip', 'Access-Control-Allow-Methods': 'GET', 'Access-Control-Allow-Origin': '*', 'Age': '498284', 'Cache-Control': 'public, max-age=31536000, immutable', 'Content-Type': 'application/javascript', 'Date': 'Sun, 06 Sep 2020 19:35:05 GMT', 'Etag': '""6bd307964909d188d0a44b9f0905eeb1+gzip""', 'Last-Modified': 'Mon, 31 Aug 2020 16:01:17 GMT', 'Server': 'ECAcc (mib/5B5B)', 'Strict-Transport-Security': 'max-age=31536000', 'Vary': 'Accept-Encoding', 'x-amz-id-2': '0nit1n/z4D5vukbjvH+kSp2b772xJEEtpPMrnnJlTQhnsit9S+HTah3vZL0VlBvdBcgNCjrvchY=', 'x-amz-request-id': '1FD3822E4D7712D5', 'x-amz-server-side-encryption': 'AES256', 'X-Cache': 'HIT', 'X-Content-Type-Options': 'nosniff', 'X-XSS-Protection': '1; mode=block', 'Content-Length': '37703'}","{'Cache-Control': 'public, max-age=31536000, immutable', 'Last-Modified': 'Mon, 31 Aug 2020 16:01:17 GMT'}"
,,https://cambria.assets.huffpost.com/vendors~Bookmark~Comments~Corrections~FeedbackToaster~LatestInZone~LeftNav~Newsletter~NewsletterHub~~19f3f040.cf4236cb06e7c7ddcda0.js,"{'Content-Encoding': 'gzip', 'Access-Control-Allow-Methods': 'GET', 'Access-Control-Allow-Origin': '*', 'Age': '796534', 'Cache-Control': 'public, max-age=31536000, immutable', 'Content-Type': 'application/javascript', 'Date': 'Sun, 06 Sep 2020 19:35:06 GMT', 'Etag': '""0e6ecd1223bf2a7edcaf412352f6e037+gzip""', 'Last-Modified': 'Fri, 28 Aug 2020 14:18:37 GMT', 'Server': 'ECAcc (mib/5B65)', 'Strict-Transport-Security': 'max-age=31536000', 'Vary': 'Accept-Encoding', 'x-amz-id-2': '+JCdiYyteZNoGAyFPGooVxwFmJWaqULzc1ymeJwQ3eFd+lYGUsW9EwWqkYuBsE9WglepS38kklM=', 'x-amz-request-id': 'CF8A4324C48A13DB', 'x-amz-server-side-encryption': 'AES256', 'X-Cache': 'HIT', 'X-Content-Type-Options': 'nosniff', 'X-XSS-Protection': '1; mode=block', 'Content-Length': '5515'}","{'Cache-Control': 'public, max-age=31536000, immutable', 'Last-Modified': 'Fri, 28 Aug 2020 14:18:37 GMT'}"
,,https://cambria.assets.huffpost.com/vendors~LeftNav~UniversalNav.b9ae3386c966a58cea8d.js,"{'Content-Encoding': 'gzip', 'Access-Control-Allow-Methods': 'GET', 'Access-Control-Allow-Origin': '*', 'Age': '796535', 'Cache-Control': 'public, max-age=31536000, immutable', 'Content-Type': 'application/javascript', 'Date': 'Sun, 06 Sep 2020 19:35:07 GMT', 'Etag': '""90ce90fcaa36f4f54d67cb1c06c06364+gzip""', 'Last-Modified': 'Fri, 28 Aug 2020 14:18:37 GMT', 'Server': 'ECAcc (mib/5B4E)', 'Strict-Transport-Security': 'max-age=31536000', 'Vary': 'Accept-Encoding', 'x-amz-id-2': 'wcpowIPx4t5zJ4njRjp4KyymXg/7S4kZi6BrFtAQFqJzBxt1qhSvmqX0ws2KdJVC7m706qhxOpk=', 'x-amz-request-id': 'F1010E6F56D9EA51', 'x-amz-server-side-encryption': 'AES256', 'X-Cache': 'HIT', 'X-Content-Type-Options': 'nosniff', 'X-XSS-Protection': '1; mode=block', 'Content-Length': '3312'}","{'Cache-Control': 'public, max-age=31536000, immutable', 'Last-Modified': 'Fri, 28 Aug 2020 14:18:37 GMT'}"
,,https://cambria.assets.huffpost.com/Bookmark~LeftNav~Slideshow~SocialButtons~SubNav.e1d6d74fce668aa909a9.js,"{'Content-Encoding': 'gzip', 'Access-Control-Allow-Methods': 'GET', 'Access-Control-Allow-Origin': '*', 'Age': '796535', 'Cache-Control': 'public, max-age=31536000, immutable', 'Content-Type': 'application/javascript', 'Date': 'Sun, 06 Sep 2020 19:35:07 GMT', 'Etag': '""e2f508c2a1da03860bb09dc243fe9238+gzip""', 'Last-Modified': 'Fri, 28 Aug 2020 14:18:36 GMT', 'Server': 'ECAcc (mib/5AEF)', 'Strict-Transport-Security': 'max-age=31536000', 'Vary': 'Accept-Encoding', 'x-amz-id-2': '92Jon+jU7IV5dEw4Z1AU76+y7IhuLtNWV75zgJX2MiU15hI4//yY0Ivs3g2MvtNYJGquXFp/xnI=', 'x-amz-request-id': 'EDEE9CBF68B204B8', 'x-amz-server-side-encryption': 'AES256', 'X-Cache': 'HIT', 'X-Content-Type-Options': 'nosniff', 'X-XSS-Protection': '1; mode=block', 'Content-Length': '5273'}","{'Cache-Control': 'public, max-age=31536000, immutable', 'Last-Modified': 'Fri, 28 Aug 2020 14:18:36 GMT'}"
,,https://cambria.assets.huffpost.com/LeftNav.d2e34d2214e5570aa56c.js,"{'Content-Encoding': 'gzip', 'Access-Control-Allow-Methods': 'GET', 'Access-Control-Allow-Origin': '*', 'Age': '796536', 'Cache-Control': 'public, max-age=31536000, immutable', 'Content-Type': 'application/javascript', 'Date': 'Sun, 06 Sep 2020 19:35:08 GMT', 'Etag': '""1883bc19bb6ed5c3b2600e3ef00ec25e+gzip""', 'Last-Modified': 'Fri, 28 Aug 2020 14:18:36 GMT', 'Server': 'ECAcc (mib/5AE2)', 'Strict-Transport-Security': 'max-age=31536000', 'Vary': 'Accept-Encoding', 'x-amz-id-2': 'qHhoj28+0dW1tkzwmkuK2Bhys1sB1ZW+oPpGniaXGWxaOvQghgnZkT5kJS0/GZb+Xu+zmqfksjA=', 'x-amz-request-id': '28837ED665214A23', 'x-amz-server-side-encryption': 'AES256', 'X-Cache': 'HIT', 'X-Content-Type-Options': 'nosniff', 'X-XSS-Protection': '1; mode=block', 'Content-Length': '13930'}","{'Cache-Control': 'public, max-age=31536000, immutable', 'Last-Modified': 'Fri, 28 Aug 2020 14:18:36 GMT'}"
,,https://cambria.assets.huffpost.com/UniversalNav.241064cfbbaf851ca11b.js,"{'Content-Encoding': 'gzip', 'Access-Control-Allow-Methods': 'GET', 'Access-Control-Allow-Origin': '*', 'Age': '796537', 'Cache-Control': 'public, max-age=31536000, immutable', 'Content-Type': 'application/javascript', 'Date': 'Sun, 06 Sep 2020 19:35:09 GMT', 'Etag': '""15bcdf26d946b26e9cfed073c1c43639+gzip""', 'Last-Modified': 'Fri, 28 Aug 2020 14:18:36 GMT', 'Server': 'ECAcc (mib/5B31)', 'Strict-Transport-Security': 'max-age=31536000', 'Vary': 'Accept-Encoding', 'x-amz-id-2': '3vi6Dp3WGQRJFmB3JLJJ3NG0iIA8wt9NbLTf/mVPdJXrtUO8wj+4uJBNjZzMlhMpEilglL6jhCE=', 'x-amz-request-id': '6283EF99BB8ADA1B', 'x-amz-server-side-encryption': 'AES256', 'X-Cache': 'HIT', 'X-Content-Type-Options': 'nosniff', 'X-XSS-Protection': '1; mode=block', 'Content-Length': '9900'}","{'Cache-Control': 'public, max-age=31536000, immutable', 'Last-Modified': 'Fri, 28 Aug 2020 14:18:36 GMT'}"
,,https://cambria.assets.huffpost.com/vendors~Slideshow~SubNav.77b476ef8feaca10c821.js,"{'Content-Encoding': 'gzip', 'Access-Control-Allow-Methods': 'GET', 'Access-Control-Allow-Origin': '*', 'Age': '796537', 'Cache-Control': 'public, max-age=31536000, immutable', 'Content-Type': 'application/javascript', 'Date': 'Sun, 06 Sep 2020 19:35:09 GMT', 'Etag': '""c160e097452a07c0f7f8eb6cd7084c9a+gzip""', 'Last-Modified': 'Fri, 28 Aug 2020 14:18:37 GMT', 'Server': 'ECAcc (mib/5B89)', 'Strict-Transport-Security': 'max-age=31536000', 'Vary': 'Accept-Encoding', 'x-amz-id-2': '6eFfCsnLNqatuGvFd5pcvl2asXW6Pw94Nmav6KVjDZ2MUYEjTaEp1wgn6b84cy9dGHJQK0XJqnc=', 'x-amz-request-id': '84F6F787634B6F29', 'x-amz-server-side-encryption': 'AES256', 'X-Cache': 'HIT', 'X-Content-Type-Options': 'nosniff', 'X-XSS-Protection': '1; mode=block', 'Content-Length': '6353'}","{'Cache-Control': 'public, max-age=31536000, immutable', 'Last-Modified': 'Fri, 28 Aug 2020 14:18:37 GMT'}"
,,https://cambria.assets.huffpost.com/SubNav.afaf00bce4090d7997af.js,"{'Content-Encoding': 'gzip', 'Access-Control-Allow-Methods': 'GET', 'Access-Control-Allow-Origin': '*', 'Age': '796538', 'Cache-Control': 'public, max-age=31536000, immutable', 'Content-Type': 'application/javascript', 'Date': 'Sun, 06 Sep 2020 19:35:10 GMT', 'Etag': '""b51e921f6971a4099986339f3881b160+gzip""', 'Last-Modified': 'Fri, 28 Aug 2020 14:18:37 GMT', 'Server': 'ECAcc (mib/5B3F)', 'Strict-Transport-Security': 'max-age=31536000', 'Vary': 'Accept-Encoding', 'x-amz-id-2': 'mqTeLI0SJxx8ELiSbP158BTizhNvNdKYBURlhJw+4jfXtfZgRGsp2Mp6l47j/UWPmITKaaeG/SU=', 'x-amz-request-id': '7A2157F101523FA3', 'x-amz-server-side-encryption': 'AES256', 'X-Cache': 'HIT', 'X-Content-Type-Options': 'nosniff', 'X-XSS-Protection': '1; mode=block', 'Content-Length': '18132'}","{'Cache-Control': 'public, max-age=31536000, immutable', 'Last-Modified': 'Fri, 28 Aug 2020 14:18:37 GMT'}"
,,https://cambria.assets.huffpost.com/Image.26e68d2ea38106df0291.js,"{'Content-Encoding': 'gzip', 'Access-Control-Allow-Methods': 'GET', 'Access-Control-Allow-Origin': '*', 'Age': '1738659', 'Cache-Control': 'public, max-age=31536000, immutable', 'Content-Type': 'application/javascript', 'Date': 'Sun, 06 Sep 2020 19:35:10 GMT', 'Etag': '""b7e6f26313ba0b59f48bf657bbbd1ebf+gzip""', 'Last-Modified': 'Mon, 17 Aug 2020 16:35:42 GMT', 'Server': 'ECAcc (mib/5BD7)', 'Strict-Transport-Security': 'max-age=31536000', 'Vary': 'Accept-Encoding', 'x-amz-id-2': 'qZGQTuPaNuMox30OiG1XOGDlbJRy9aW/wPpSbEsmHPjhZt4JiizjM7DoXqCoVkvvK0OGEof/eyY=', 'x-amz-request-id': '64FBF6F80CFCDE79', 'x-amz-server-side-encryption': 'AES256', 'X-Cache': 'HIT', 'X-Content-Type-Options': 'nosniff', 'X-XSS-Protection': '1; mode=block', 'Content-Length': '5487'}","{'Cache-Control': 'public, max-age=31536000, immutable', 'Last-Modified': 'Mon, 17 Aug 2020 16:35:42 GMT'}"
,,https://cambria.assets.huffpost.com/LatestInZone~Newsletter~SeeMore.88eaf900c90904c82f0c.js,"{'Content-Encoding': 'gzip', 'Access-Control-Allow-Methods': 'GET', 'Access-Control-Allow-Origin': '*', 'Age': '796539', 'Cache-Control': 'public, max-age=31536000, immutable', 'Content-Type': 'application/javascript', 'Date': 'Sun, 06 Sep 2020 19:35:11 GMT', 'Etag': '""a3955decb7af9f1e9e251a51d67d1d1d+gzip""', 'Last-Modified': 'Fri, 28 Aug 2020 14:18:36 GMT', 'Server': 'ECAcc (mib/5AA4)', 'Strict-Transport-Security': 'max-age=31536000', 'Vary': 'Accept-Encoding', 'x-amz-id-2': 'FIpXtngcgleLCPk3uxuLp1RVsOtxwIi+1htGJgAfQRbmFSiuReLabJNUUS9YprCgXuI1lWgldrI=', 'x-amz-request-id': 'EGBQ2Z0G0Q4T4R9G', 'x-amz-server-side-encryption': 'AES256', 'X-Cache': 'HIT', 'X-Content-Type-Options': 'nosniff', 'X-XSS-Protection': '1; mode=block', 'Content-Length': '7153'}","{'Cache-Control': 'public, max-age=31536000, immutable', 'Last-Modified': 'Fri, 28 Aug 2020 14:18:36 GMT'}"
,,https://cambria.assets.huffpost.com/Newsletter.7ee90939370841bbfbdf.js,"{'Content-Encoding': 'gzip', 'Access-Control-Allow-Methods': 'GET', 'Access-Control-Allow-Origin': '*', 'Age': '3385106', 'Cache-Control': 'public, max-age=31536000, immutable', 'Content-Type': 'application/javascript', 'Date': 'Sun, 06 Sep 2020 19:35:11 GMT', 'Etag': '""e267db1883ecfc1ac3b84de359ba2320+gzip""', 'Last-Modified': 'Wed, 29 Jul 2020 15:15:10 GMT', 'Server': 'ECAcc (mib/5BBF)', 'Strict-Transport-Security': 'max-age=31536000', 'Vary': 'Accept-Encoding', 'x-amz-id-2': 'CcuwhSjKpnrvC9cauq/WfFeGBYwW5/0Adsupt/VcRZTxfH/Cfl5Gx/OOgw7/mCcVvPBGmejVnr4=', 'x-amz-request-id': '1C912A4A024EC0A0', 'x-amz-server-side-encryption': 'AES256', 'X-Cache': 'HIT', 'X-Content-Type-Options': 'nosniff', 'X-XSS-Protection': '1; mode=block', 'Content-Length': '583'}","{'Cache-Control': 'public, max-age=31536000, immutable', 'Last-Modified': 'Wed, 29 Jul 2020 15:15:10 GMT'}"
,,https://s.yimg.com/ss/rapid3.js,"{'x-amz-id-2': 'H2OG+OKUac48ESIMHLHneg2gSFwWVMy0mNHitXfz0wkMEa0naXV6yszcuL60Y6xcucFAMHP0vQ0=', 'x-amz-request-id': 'DF48339A20F80D1A', 'Date': 'Sun, 06 Sep 2020 19:34:21 GMT', 'Last-Modified': 'Thu, 06 Aug 2020 23:21:09 GMT', 'x-amz-server-side-encryption': 'AES256', 'Cache-Control': 'max-age=600', 'Accept-Ranges': 'bytes', 'Content-Type': 'application/javascript', 'Server': 'ATS', 'Referrer-Policy': 'no-referrer-when-downgrade', 'Vary': 'Origin, Accept-Encoding', 'Etag': '""7c427ecdc7bc38c0c4210195d75ec705-df""', 'Age': '52', 'Content-Encoding': 'gzip', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Strict-Transport-Security': 'max-age=15552000', 'Expect-CT': 'max-age=31536000, report-uri=""http://csp.yahoo.com/beacon/csp?src=yahoocom-expect-ct-report-only""', 'X-XSS-Protection': '1; mode=block', 'X-Content-Type-Options': 'nosniff'}","{'Last-Modified': 'Thu, 06 Aug 2020 23:21:09 GMT', 'Cache-Control': 'max-age=600'}"
,,https://o.aolcdn.com/ads/adsWrapper.js,"{'Content-Encoding': 'gzip', 'Age': '82273', 'Cache-Control': 'public,max-age=86400', 'Content-Type': 'application/javascript', 'Date': 'Sun, 06 Sep 2020 19:35:13 GMT', 'Etag': '""2a5ddb57565cd7656eda6dcf5080856d+gzip""', 'Last-Modified': 'Thu, 27 Aug 2020 20:39:25 GMT', 'Server': 'ECAcc (mic/9BC8)', 'Vary': 'Accept-Encoding', 'x-amz-expiration': 'expiry-date=""Sat, 08 Mar 5881631 00:00:00 GMT"", rule-id=""oath-standard-lifecycle""', 'x-amz-id-2': 'hxUFVz4pGlLTcS60/AewxzVsnBhFZjvF5DVpINueFVcxnQ88ewZ5QwePUbus91MMtoymDMIKsv8=', 'x-amz-request-id': 'B0748C14BF201448', 'x-amz-server-side-encryption': 'AES256', 'x-amz-version-id': '_63unHqZvPCrQZhBNTBsNUETLs4FpEmT', 'X-Cache': 'HIT', 'Content-Length': '19136'}","{'Cache-Control': 'public,max-age=86400', 'Last-Modified': 'Thu, 27 Aug 2020 20:39:25 GMT'}"
