Site,# of JS files,JavaScript Files,Full JavaScript Headers,Headers
,,https://ss1.bdstatic.com/5eN1bjq8AAUYm2zgoY3K/r/www/cache/static/protocol/https/bundles/polyfill_1883b81.js,"{'Server': 'JSP3/2.0.14', 'Date': 'Sat, 05 Sep 2020 21:37:30 GMT', 'Content-Type': 'application/javascript', 'Content-Length': '13415', 'Connection': 'keep-alive', 'Content-Encoding': 'gzip', 'ETag': '""a276-5ac1891b05bc0""', 'Last-Modified': 'Wed, 05 Aug 2020 03:00:07 GMT', 'Expires': 'Sat, 03 Aug 2030 07:21:24 GMT', 'Age': '2729766', 'Accept-Ranges': 'bytes', 'Cache-Control': 'max-age=315360000', 'Vary': 'Accept-Encoding,User-Agent', 'Ohc-Cache-HIT': 'iad01-sys-jomo3.iad01.baidu.com [4]', 'Ohc-Response-Time': '1 0 0 0 0 0'}","{'Last-Modified': 'Wed, 05 Aug 2020 03:00:07 GMT', 'Expires': 'Sat, 03 Aug 2030 07:42:32 GMT', 'Cache-Control': 'max-age=315360000'}"
,,https://ss1.bdstatic.com/5eN1bjq8AAUYm2zgoY3K/r/www/cache/static/protocol/https/global/js/all_async_search_cbd25a7.js,"{'Server': 'JSP3/2.0.14', 'Date': 'Sat, 05 Sep 2020 21:37:31 GMT', 'Content-Type': 'application/javascript', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Content-Encoding': 'gzip', 'ETag': '""50d2c-5ae64ec103100""', 'Last-Modified': 'Thu, 03 Sep 2020 08:56:04 GMT', 'Expires': 'Mon, 02 Sep 2030 06:40:57 GMT', 'Age': '140194', 'Accept-Ranges': 'bytes', 'Cache-Control': 'max-age=315360000', 'Vary': 'Accept-Encoding,User-Agent', 'Ohc-Cache-HIT': 'iad01-sys-jomo8.iad01.baidu.com [4]', 'Ohc-Response-Time': '1 0 0 0 0 0'}","{'Last-Modified': 'Thu, 03 Sep 2020 08:56:04 GMT', 'Expires': 'Mon, 02 Sep 2030 06:40:57 GMT', 'Cache-Control': 'max-age=315360000'}"
,,https://dss0.bdstatic.com/5aV1bjqh_Q23odCf/static/superman/js/sbase-0948aa26f1.js,"{'Server': 'JSP3/2.0.14', 'Date': 'Sat, 05 Sep 2020 21:37:18 GMT', 'Content-Type': 'application/x-javascript', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Content-Encoding': 'gzip', 'ETag': 'W/""5e9401f4-d2c0""', 'Last-Modified': 'Mon, 13 Apr 2020 06:08:52 GMT', 'Expires': 'Sun, 04 Oct 2020 08:05:57 GMT', 'Age': '135097', 'Accept-Ranges': 'bytes', 'Cache-Control': 'max-age=2592000', 'Vary': 'Accept-Encoding', 'Ohc-Cache-HIT': 'sfo01-sys-jorcol07.sfo01.baidu.com [4]', 'Ohc-Response-Time': '1 0 0 0 0 0'}","{'Last-Modified': 'Mon, 13 Apr 2020 06:08:52 GMT', 'Expires': 'Sun, 04 Oct 2020 09:49:33 GMT', 'Cache-Control': 'max-age=2592000'}"
,,https://dss0.bdstatic.com/5aV1bjqh_Q23odCf/static/superman/js/s_super_index-855fcfd82e.js,"{'Server': 'JSP3/2.0.14', 'Date': 'Sat, 05 Sep 2020 21:37:35 GMT', 'Content-Type': 'application/x-javascript', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'ETag': 'W/""5f323989-284""', 'Last-Modified': 'Tue, 11 Aug 2020 06:24:09 GMT', 'Expires': 'Thu, 10 Sep 2020 07:09:43 GMT', 'Age': '2212056', 'Cache-Control': 'max-age=2592000', 'Ohc-Cache-HIT': 'sfo01-sys-jorcol04.sfo01.baidu.com [4]', 'Ohc-Response-Time': '1 0 0 0 0 0', 'Content-Encoding': 'gzip'}","{'Last-Modified': 'Tue, 11 Aug 2020 06:24:09 GMT', 'Expires': 'Thu, 10 Sep 2020 07:09:43 GMT', 'Cache-Control': 'max-age=2592000'}"
,,https://dss0.bdstatic.com/5aV1bjqh_Q23odCf/static/superman/js/min_super-d1d1f0820b.js,"{'Server': 'JSP3/2.0.14', 'Date': 'Sat, 05 Sep 2020 21:37:38 GMT', 'Content-Type': 'application/x-javascript', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Content-Encoding': 'gzip', 'ETag': 'W/""5f48c1c3-edbe""', 'Last-Modified': 'Fri, 28 Aug 2020 08:35:15 GMT', 'Expires': 'Sun, 27 Sep 2020 09:53:59 GMT', 'Age': '733416', 'Accept-Ranges': 'bytes', 'Cache-Control': 'max-age=2592000', 'Vary': 'Accept-Encoding', 'Ohc-Cache-HIT': 'sfo01-sys-jorcol09.sfo01.baidu.com [4]', 'Ohc-Response-Time': '1 0 0 0 0 0'}","{'Last-Modified': 'Fri, 28 Aug 2020 08:35:15 GMT', 'Expires': 'Sun, 27 Sep 2020 09:53:59 GMT', 'Cache-Control': 'max-age=2592000'}"
,,https://dss0.bdstatic.com/5aV1bjqh_Q23odCf/static/superman/js/components/hotsearch-2ae76631d8.js,"{'Server': 'JSP3/2.0.14', 'Date': 'Sat, 05 Sep 2020 21:37:36 GMT', 'Content-Type': 'application/x-javascript', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Content-Encoding': 'gzip', 'ETag': 'W/""5ebe7d98-f33""', 'Last-Modified': 'Fri, 15 May 2020 11:31:36 GMT', 'Expires': 'Tue, 15 Sep 2020 06:00:43 GMT', 'Age': '1784198', 'Accept-Ranges': 'bytes', 'Cache-Control': 'max-age=2592000', 'Vary': 'Accept-Encoding', 'Ohc-Cache-HIT': 'sfo01-sys-jorcol04.sfo01.baidu.com [4]', 'Ohc-Response-Time': '1 0 0 0 0 0'}","{'Last-Modified': 'Fri, 15 May 2020 11:31:36 GMT', 'Expires': 'Tue, 15 Sep 2020 06:00:43 GMT', 'Cache-Control': 'max-age=2592000'}"
https://realtor.com,17,,,
,,https://cdn.krxd.net/controltag?confid=sxitjmgvl,"{'Connection': 'keep-alive', 'Content-Length': '7878', 'Content-Type': 'text/javascript; charset=utf-8', 'ETag': '""76f462f2089ec55185cdb30888912202e67dc2a5""', 'X-App-Cache': 'HIT', 'Cache-Control': 'public, max-age=1200', 'X-Response-Time': '0', 'Content-Encoding': 'gzip', 'X-Age': '0', 'X-CDN-Backend': '4FrRTvEr9h480D4BywjehZ--F_config_service_ash_prod', 'Via': '1.1 varnish, 1.1 varnish', 'X-Do-Esi': 'esi', 'Accept-Ranges': 'bytes', 'Date': 'Sat, 05 Sep 2020 21:37:46 GMT', 'Age': '457', 'X-Served-By': 'config-service-a006-ash-prod.krxd.net, cache-bwi5126-BWI, cache-mia17624-MIA', 'X-Cache': 'MISS, HIT, HIT', 'X-Cache-Hits': '0, 1, 39', 'X-Timer': 'S1599341867.518119,VS0,VE0', 'Vary': 'Accept-Encoding'}","{'Cache-Control': 'public, max-age=1200'}"
,,https://ajax.googleapis.com/ajax/libs/webfont/1/webfont.js,"{'Accept-Ranges': 'bytes', 'Vary': 'Accept-Encoding', 'Content-Encoding': 'gzip', 'Content-Type': 'text/javascript; charset=UTF-8', 'Access-Control-Allow-Origin': '*', 'Timing-Allow-Origin': '*', 'Content-Length': '5437', 'Date': 'Tue, 01 Sep 2020 07:47:06 GMT', 'Expires': 'Wed, 01 Sep 2021 07:47:06 GMT', 'Last-Modified': 'Tue, 03 Mar 2020 19:15:00 GMT', 'X-Content-Type-Options': 'nosniff', 'Server': 'sffe', 'X-XSS-Protection': '0', 'Age': '395441', 'Cache-Control': 'public, max-age=31536000, stale-while-revalidate=2592000', 'Alt-Svc': 'h3-29="":443""; ma=2592000,h3-27="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-T050="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""'}","{'Expires': 'Wed, 01 Sep 2021 07:45:22 GMT', 'Last-Modified': 'Tue, 03 Mar 2020 19:15:00 GMT', 'Cache-Control': 'public, max-age=31536000, stale-while-revalidate=2592000'}"
,,/rdc_user_check.js,{},{}
,,https://js-agent.newrelic.com/nr-spa-1177.min.js,"{'Connection': 'keep-alive', 'Content-Length': '14161', 'x-amz-id-2': 'P/cliv8sZSfjBsMXb/Y5fUT+OStlzF2/nDGidV2Bh15a8+fpZgb4DT1e9x3hSRUb2gXvbcXciCA=', 'x-amz-request-id': '9WFNEJ0J8VDH9GEP', 'Last-Modified': 'Tue, 18 Aug 2020 17:23:34 GMT', 'ETag': '""d89642b485486b2c9af6da463597333c""', 'Content-Type': 'application/javascript', 'Server': 'AmazonS3', 'Cache-Control': 'public, max-age=7200, stale-if-error=604800', 'Content-Encoding': 'gzip', 'Accept-Ranges': 'bytes', 'Date': 'Sat, 05 Sep 2020 21:37:51 GMT', 'Via': '1.1 varnish', 'X-Served-By': 'cache-mia17641-MIA', 'X-Cache': 'HIT', 'X-Cache-Hits': '5577', 'X-Timer': 'S1599341871.259765,VS0,VE0', 'Vary': 'Accept-Encoding'}","{'Last-Modified': 'Tue, 18 Aug 2020 17:23:34 GMT', 'Cache-Control': 'public, max-age=7200, stale-if-error=604800'}"
,,https://securepubads.g.doubleclick.net/gpt/pubads_impl_2020082701.js?21067354,"{'Accept-Ranges': 'bytes', 'Vary': 'Accept-Encoding', 'Content-Type': 'text/javascript', 'Timing-Allow-Origin': '*', 'Content-Length': '267935', 'Date': 'Sat, 05 Sep 2020 21:37:52 GMT', 'Expires': 'Sat, 05 Sep 2020 21:37:52 GMT', 'Cache-Control': 'private, immutable, max-age=31536000', 'Last-Modified': 'Thu, 27 Aug 2020 08:39:44 GMT', 'X-Content-Type-Options': 'nosniff', 'Server': 'sffe', 'X-XSS-Protection': '0', 'Alt-Svc': 'h3-29="":443""; ma=2592000,h3-27="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-T050="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""'}","{'Expires': 'Sat, 05 Sep 2020 21:37:53 GMT', 'Cache-Control': 'private, immutable, max-age=31536000', 'Last-Modified': 'Thu, 27 Aug 2020 08:39:44 GMT'}"
,,//assets.adobedtm.com/6809d1ba6f0c/c4bef609fe0d/launch-b1aeef4798eb.min.js,{},"{'Last-Modified': 'Wed, 26 Aug 2020 22:25:59 GMT', 'Cache-Control': 'max-age=3600', 'Expires': 'Sat, 05 Sep 2020 22:37:53 GMT'}"
,,/assets/prod/90e5502/_next/static/chunks/59.06c940dbc3429b15d673.js,{},{}
,,/assets/prod/90e5502/_next/static/runtime/polyfills-5be66124fefeb6950f2e.js,{},{}
,,/assets/prod/90e5502/_next/static/IipnHq660oJhlH40I9H-9/pages/_app.js,{},{}
,,/assets/prod/90e5502/_next/static/IipnHq660oJhlH40I9H-9/pages/index.js,{},{}
,,/assets/prod/90e5502/_next/static/chunks/hp.bm.prem.a44b833c4111347e5438.js,{},{}
,,/assets/prod/90e5502/_next/static/runtime/webpack-013dfe3becf4a69d3f06.js,{},{}
,,/assets/prod/90e5502/_next/static/chunks/commons.3ca048d531512a3bae20.js,{},{}
,,/assets/prod/90e5502/_next/static/runtime/main-8a74146895751514c14f.js,{},{}
,,/assets/prod/90e5502/_next/static/IipnHq660oJhlH40I9H-9/_buildManifest.js,{},{}
,,/assets/prod/90e5502/_next/static/IipnHq660oJhlH40I9H-9/_ssgManifest.js,{},{}
,,https://js.appboycdn.com/web-sdk/2.4/appboy.min.js,"{'Date': 'Sat, 05 Sep 2020 21:38:17 GMT', 'Content-Type': 'application/javascript; charset=utf-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Set-Cookie': '__cfduid=dd0f576af8fd44d0b1bcb6adbc2b1f39f1599341897; expires=Mon, 05-Oct-20 21:38:17 GMT; path=/; domain=.appboycdn.com; HttpOnly; SameSite=Lax', 'x-amz-id-2': 'K3FNFaMQrnAtJtEUC1+qzem3XCSTUhIgYbvfz8e/OzuXyudeUxmvzrJR5Sn63tffCxfB1WzY2Z8=', 'x-amz-request-id': 'A344F5E42A8E916F', 'Last-Modified': 'Wed, 11 Dec 2019 16:29:39 GMT', 'ETag': 'W/""dce4574b1646058ce5d0902f54d4b49d""', 'Cache-Control': 'max-age=14400', 'CF-Cache-Status': 'HIT', 'Age': '3260', 'cf-request-id': '0501cdbef80000e968559f2200000001', 'Expect-CT': 'max-age=604800, report-uri=""https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct""', 'Vary': 'Accept-Encoding', 'Server': 'cloudflare', 'CF-RAY': '5ce318ab2b39e968-MIA', 'Content-Encoding': 'gzip'}","{'Last-Modified': 'Wed, 11 Dec 2019 16:29:39 GMT', 'Cache-Control': 'max-age=14400'}"
https://bbc.com,31,,,
,,https://nav.files.bbci.co.uk/orbit/b3428ed36e7e195dbf298117ef155a8f/js/require.min.js,"{'x-amz-id-2': 'WzYaxWCevPhBwoWfm05XedgqzJGgWpNT1ibOVz5/5kMVqqn4TH+7JZrkeF+zEQOqmdQf8hV3lRs=', 'x-amz-request-id': 'BCA68AB376557A86', 'Last-Modified': 'Wed, 12 Aug 2020 15:11:03 GMT', 'ETag': '""9a4d614de0d69e65f84dfa236674e655""', 'Cache-Control': 'max-age=31536000,public,immutable', 'Accept-Ranges': 'bytes', 'Content-Type': 'application/javascript', 'Server': 'AmazonS3', 'Vary': 'Accept-Encoding', 'Content-Encoding': 'gzip', 'Date': 'Sat, 05 Sep 2020 21:38:25 GMT', 'Content-Length': '6430', 'Connection': 'keep-alive', 'nel': '{""report_to"":""default"",""max_age"": 604800,""include_subdomains"":true,""failure_fraction"":0.01}', 'report-to': '{""group"":""default"",""max_age"":3600,""endpoints"":[ {""url"":""https://europe-west1-bbc-otg-traf-mgr-bq-prod-4591.cloudfunctions.net/report-endpoint"",""priority"":1} ],""include_subdomains"":true}', 'Timing-Allow-Origin': 'https://www.bbc.co.uk, https://www.bbc.com', 'Access-Control-Max-Age': '300', 'Access-Control-Allow-Credentials': 'false', 'Access-Control-Allow-Headers': '*', 'Access-Control-Allow-Methods': 'HEAD,GET', 'Access-Control-Allow-Origin': '*'}","{'Last-Modified': 'Wed, 12 Aug 2020 15:11:03 GMT', 'Cache-Control': 'max-age=31536000,public,immutable'}"
,,https://nav.files.bbci.co.uk/orbit-webmodules/0.0.2-493.44cbfad/cookie-banner/cookie-library.min.js,"{'x-amz-id-2': 'tMyR0MKBLAMSnpKNx5WE/15pXK0+CM1CJDVZjTcOFZrV4L0FTWECgqaf/9Zy+Uj/2gclOLBEFQs=', 'x-amz-request-id': '4D16164CCFB66DF2', 'Last-Modified': 'Fri, 04 Sep 2020 10:05:09 GMT', 'ETag': '""ae1f74353f256ef0f429c477bd10a3b2""', 'Cache-Control': 'max-age=31536000, no-transform, public', 'Accept-Ranges': 'bytes', 'Content-Type': 'application/javascript', 'Server': 'AmazonS3', 'Vary': 'Accept-Encoding', 'Content-Encoding': 'gzip', 'Date': 'Sat, 05 Sep 2020 21:38:26 GMT', 'Content-Length': '3843', 'Connection': 'keep-alive', 'nel': '{""report_to"":""default"",""max_age"": 604800,""include_subdomains"":true,""failure_fraction"":0.01}', 'report-to': '{""group"":""default"",""max_age"":3600,""endpoints"":[ {""url"":""https://europe-west1-bbc-otg-traf-mgr-bq-prod-4591.cloudfunctions.net/report-endpoint"",""priority"":1} ],""include_subdomains"":true}', 'Timing-Allow-Origin': 'https://www.bbc.co.uk, https://www.bbc.com', 'Access-Control-Max-Age': '300', 'Access-Control-Allow-Credentials': 'false', 'Access-Control-Allow-Headers': '*', 'Access-Control-Allow-Methods': 'HEAD,GET', 'Access-Control-Allow-Origin': '*'}","{'Last-Modified': 'Fri, 04 Sep 2020 10:05:09 GMT', 'Cache-Control': 'max-age=31536000, no-transform, public'}"
,,https://nav.files.bbci.co.uk/orbit/b3428ed36e7e195dbf298117ef155a8f/js/api.min.js,"{'x-amz-id-2': 'zTi1FyXLEa2EdI8M5ulfmvzV6rJsNQUFtS8jZE0W2iYY/2Jw4s0fYCZg9Q5nctl+JbVlmHwtq34=', 'x-amz-request-id': '2W3W3WBH3Y2N2H1P', 'Last-Modified': 'Wed, 12 Aug 2020 15:11:03 GMT', 'ETag': '""2aafd6252c8f1f18b9885469222747ad""', 'Cache-Control': 'max-age=31536000,public,immutable', 'Accept-Ranges': 'bytes', 'Content-Type': 'application/javascript', 'Server': 'AmazonS3', 'Vary': 'Accept-Encoding', 'Content-Encoding': 'gzip', 'Date': 'Sat, 05 Sep 2020 21:38:27 GMT', 'Content-Length': '3589', 'Connection': 'keep-alive', 'nel': '{""report_to"":""default"",""max_age"": 604800,""include_subdomains"":true,""failure_fraction"":0.01}', 'report-to': '{""group"":""default"",""max_age"":3600,""endpoints"":[ {""url"":""https://europe-west1-bbc-otg-traf-mgr-bq-prod-4591.cloudfunctions.net/report-endpoint"",""priority"":1} ],""include_subdomains"":true}', 'Timing-Allow-Origin': 'https://www.bbc.co.uk, https://www.bbc.com', 'Access-Control-Max-Age': '300', 'Access-Control-Allow-Credentials': 'false', 'Access-Control-Allow-Headers': '*', 'Access-Control-Allow-Methods': 'HEAD,GET', 'Access-Control-Allow-Origin': '*'}","{'Last-Modified': 'Wed, 12 Aug 2020 15:11:03 GMT', 'Cache-Control': 'max-age=31536000,public,immutable'}"
,,https://fig.bbc.co.uk/frameworks/fig/2/fig.js,"{'Connection': 'keep-alive', 'Content-Length': '109', 'Server': 'Apache', 'X-Cache-Action': 'MISS', 'X-Cache-Age': '0', 'Cache-Control': 'private, max-age=240', 'Content-Type': 'application/javascript', 'Access-Control-Allow-Origin': '*', 'Etag': '""ae27e9b63a8dbb87f6273c90baa852a5""', 'X-LB-NoCache': 'true', 'X-PAL-Host': 'pal828.back.live.lbh.local:80', 'req-svc-chain': '', 'Accept-Ranges': 'bytes', 'Date': 'Sat, 05 Sep 2020 21:38:28 GMT', 'Via': '1.1 varnish', 'X-Fastly-Cache-Status': 'PASS', 'X-Served-By': 'cache-bwi5069-BWI', 'X-Cache': 'MISS', 'X-Cache-Hits': '0', 'X-Timer': 'S1599341909.579733,VS0,VE332', 'Vary': 'X-Ip_is_eu_combined,Accept-Encoding'}","{'Cache-Control': 'private, max-age=240'}"
